bench,alloc_type,total,bit_pos,p_one,entropy
cam4,32bits,115718790,61,0.27076803170859287,0.842564555836266
cam4,32bits,115718790,62,0.5815728197641887,0.9807141623314695
cam4,32bits,115718790,63,0.0322748794729015,0.20567501080604855
cam4,64bits,1688065555,0,0.36592005338323486,0.947487810050502
cam4,64bits,1688065555,1,0.4110645424549285,0.977056071995508
cam4,64bits,1688065555,2,0.41748146030975675,0.9802623094014553
cam4,64bits,1688065555,3,0.4273505634086586,0.9847170398572065
cam4,64bits,1688065555,4,0.43376069479718754,0.9873026366625717
cam4,64bits,1688065555,5,0.43806041466203605,0.9889016773811699
cam4,64bits,1688065555,6,0.43846409033563866,0.989046234587307
cam4,64bits,1688065555,7,0.44085486360155013,0.9898828090589681
cam4,64bits,1688065555,8,0.4441484856907705,0.9909805264940247
cam4,64bits,1688065555,9,0.44602943159988834,0.9915789742259198
cam4,64bits,1688065555,10,0.4472271966949767,0.9919492923683073
cam4,64bits,1688065555,11,0.44775959545007127,0.9921112083239692
cam4,64bits,1688065555,12,0.45184556887661864,0.9932988335634539
cam4,64bits,1688065555,13,0.4471241639664877,0.9919177664804467
cam4,64bits,1688065555,14,0.4470708022947604,0.9919014145584262
cam4,64bits,1688065555,15,0.44965395256821056,0.9926739219379526
cam4,64bits,1688065555,16,0.4500962464102883,0.9928022909623933
cam4,64bits,1688065555,17,0.45252943212860003,0.9934881003196554
cam4,64bits,1688065555,18,0.4510705468425958,0.9930810445984726
cam4,64bits,1688065555,19,0.45130951801217223,0.9931485710386967
cam4,64bits,1688065555,20,0.45032329505710456,0.9928677454330362
cam4,64bits,1688065555,21,0.45448626430861566,0.9940146322149452
cam4,64bits,1688065555,22,0.4496822672268791,0.9926821740005325
cam4,64bits,1688065555,23,0.45069160658277874,0.9929732847197894
cam4,64bits,1688065555,24,0.4531763347306734,0.9936646312361515
cam4,64bits,1688065555,25,0.451574472769809,0.9932230507629028
cam4,64bits,1688065555,26,0.45009528258516,0.992802012466655
cam4,64bits,1688065555,27,0.44832637201699194,0.9922817620528206
cam4,64bits,1688065555,28,0.45017664139234215,0.9928255019020596
cam4,64bits,1688065555,29,0.4563077237838669,0.9944847153250862
cam4,64bits,1688065555,30,0.45599713809692655,0.9944059239762068
cam4,64bits,1688065555,31,0.4586444339834895,0.9950595247608502
cam4,64bits,1688065555,32,0.4603738389768874,0.9954645114951732
cam4,64bits,1688065555,33,0.45616552433000745,0.9944487108892073
cam4,64bits,1688065555,34,0.45703550772351376,0.9946671469892429
cam4,64bits,1688065555,35,0.4558855867419201,0.9943774879900269
cam4,64bits,1688065555,36,0.4577642069119762,0.9948467229210952
cam4,64bits,1688065555,37,0.4560011829635372,0.9944069537090829
cam4,64bits,1688065555,38,0.4574564149554014,0.9947712491934996
cam4,64bits,1688065555,39,0.4558641420771126,0.9943720131540398
cam4,64bits,1688065555,40,0.45712698165919274,0.9946898586595248
cam4,64bits,1688065555,41,0.458593869004098,0.9950474221720259
cam4,64bits,1688065555,42,0.4508880580766308,0.9930292544110331
cam4,64bits,1688065555,43,0.4619034649990237,0.9958082394012859
cam4,64bits,1688065555,44,0.4525161761268211,0.9934844574593207
cam4,64bits,1688065555,45,0.4569078420654108,0.9946353681075487
cam4,64bits,1688065555,46,0.4512144553533053,0.9931217488939634
cam4,64bits,1688065555,47,0.44942715391168564,0.9926076547680985
cam4,64bits,1688065555,48,0.44476109578576173,0.991177705886262
cam4,64bits,1688065555,49,0.43319860465963955,0.9870855779357866
cam4,64bits,1688065555,50,0.4284517096256964,0.9851784059646315
cam4,64bits,1688065555,51,0.38738985169328927,0.9630944537691176
cam4,64bits,1688065555,52,0.41199701216579826,0.977537195399929
cam4,64bits,1688065555,53,0.48993129416706804,0.999707462735522
cam4,64bits,1688065555,54,0.3804127831990506,0.9583330365018106
cam4,64bits,1688065555,55,0.4545812979401739,0.9940396357851125
cam4,64bits,1688065555,56,0.40519382672908105,0.9739078245692308
cam4,64bits,1688065555,57,0.42624399263925505,0.9842461998978512
cam4,64bits,1688065555,58,0.4500072942961033,0.9927765655797252
cam4,64bits,1688065555,59,0.4577963662080647,0.9948545769360645
cam4,64bits,1688065555,60,0.4681766568005115,0.9970759167673212
cam4,64bits,1688065555,61,0.47425906276489366,0.9980873070888563
cam4,64bits,1688065555,62,0.4467256065775242,0.9917952327735677
cam4,64bits,1688065555,63,0.26271125471782997,0.83081019456205
exchange2,32bits,11178,0,0.12175702272320629,0.5343903730738709
exchange2,32bits,11178,1,0.09769189479334407,0.46163607915518556
exchange2,32bits,11178,2,0.07702630166398282,0.39161351225147223
exchange2,32bits,11178,3,0.07273215244229737,0.3760377711036963
exchange2,32bits,11178,4,0.1901950259438182,0.701879260813354
exchange2,32bits,11178,5,0.05770263016639828,0.3182568932320121
exchange2,32bits,11178,6,0.14761137949543746,0.6038303591690541
exchange2,32bits,11178,7,0.06638039005188763,0.3522684269743374
exchange2,32bits,11178,8,0.0703166935050993,0.3671043791734714
exchange2,32bits,11178,9,0.12739309357666845,0.5502451409274205
exchange2,32bits,11178,10,0.1232778672392199,0.5387101681877664
exchange2,32bits,11178,11,0.15127929862229378,0.6130325122353155
exchange2,32bits,11178,12,0.1200572553229558,0.529525421555108
exchange2,32bits,11178,13,0.0527822508498837,0.29810021131744496
exchange2,32bits,11178,14,0.12363571300769369,0.5397220914368765
exchange2,32bits,11178,15,0.003041689032027196,0.02981284225799196
exchange2,32bits,11178,16,0.16353551619252102,0.6427009381572266
exchange2,32bits,11178,17,0.003041689032027196,0.02981284225799196
exchange2,32bits,11178,18,0.16353551619252102,0.6427009381572266
exchange2,32bits,11178,19,0.16353551619252102,0.6427009381572266
exchange2,32bits,11178,20,0.003041689032027196,0.02981284225799196
exchange2,32bits,11178,21,0.16353551619252102,0.6427009381572266
exchange2,32bits,11178,22,0.16353551619252102,0.6427009381572266
exchange2,32bits,11178,23,0.16353551619252102,0.6427009381572266
exchange2,32bits,11178,24,0.003041689032027196,0.02981284225799196
exchange2,32bits,11178,25,0.003041689032027196,0.02981284225799196
exchange2,32bits,11178,26,0.16353551619252102,0.6427009381572266
exchange2,32bits,11178,27,0.003041689032027196,0.02981284225799196
exchange2,32bits,11178,28,0.003041689032027196,0.02981284225799196
exchange2,32bits,11178,29,0.003041689032027196,0.02981284225799196
exchange2,32bits,11178,30,0.003041689032027196,0.02981284225799196
exchange2,32bits,11178,31,0.003041689032027196,0.02981284225799196
exchange2,32bits,11178,32,0.0008051529790660225,0.009436846657057438
exchange2,32bits,11178,33,0.0,0.0
exchange2,32bits,11178,34,0.0,0.0
exchange2,32bits,11178,35,0.0,0.0
exchange2,32bits,11178,36,0.0,0.0
exchange2,32bits,11178,37,0.0,0.0
exchange2,32bits,11178,38,0.0,0.0
exchange2,32bits,11178,39,0.0,0.0
exchange2,32bits,11178,40,0.0,0.0
exchange2,32bits,11178,41,0.0,0.0
exchange2,32bits,11178,42,0.0,0.0
exchange2,32bits,11178,43,0.0,0.0
exchange2,32bits,11178,44,0.0,0.0
exchange2,32bits,11178,45,0.0,0.0
exchange2,32bits,11178,46,0.0,0.0
exchange2,32bits,11178,47,0.0,0.0
exchange2,32bits,11178,48,0.0,0.0
exchange2,32bits,11178,49,0.0,0.0
exchange2,32bits,11178,50,0.0,0.0
exchange2,32bits,11178,51,0.0,0.0
exchange2,32bits,11178,52,0.0,0.0
exchange2,32bits,11178,53,0.0,0.0
exchange2,32bits,11178,54,0.0,0.0
exchange2,32bits,11178,55,0.0,0.0
exchange2,32bits,11178,56,0.0,0.0
exchange2,32bits,11178,57,0.0,0.0
exchange2,32bits,11178,58,0.0,0.0
exchange2,32bits,11178,59,0.0,0.0
exchange2,32bits,11178,60,0.0,0.0
exchange2,32bits,11178,61,0.0,0.0
exchange2,32bits,11178,62,0.0,0.0
exchange2,32bits,11178,63,0.0,0.0
exchange2,64bits,32,0,0.0,0.0
exchange2,64bits,32,1,0.0,0.0
exchange2,64bits,32,2,0.0,0.0
exchange2,64bits,32,3,0.0,0.0
exchange2,64bits,32,4,0.25,0.8112781244591328
exchange2,64bits,32,5,0.25,0.8112781244591328
exchange2,64bits,32,6,0.0,0.0
exchange2,64bits,32,7,0.3125,0.8960382325345574
exchange2,64bits,32,8,0.0625,0.3372900666170139
exchange2,64bits,32,9,0.3125,0.8960382325345574
exchange2,64bits,32,10,0.3125,0.8960382325345574
exchange2,64bits,32,11,0.3125,0.8960382325345574
exchange2,64bits,32,12,0.3125,0.8960382325345574
exchange2,64bits,32,13,0.1875,0.6962122601251458
exchange2,64bits,32,14,0.5,1.0
exchange2,64bits,32,15,0.0,0.0
exchange2,64bits,32,16,0.5,1.0
exchange2,64bits,32,17,0.5,1.0
exchange2,64bits,32,18,0.0,0.0
exchange2,64bits,32,19,0.0,0.0
exchange2,64bits,32,20,0.5,1.0
exchange2,64bits,32,21,0.0,0.0
exchange2,64bits,32,22,0.5,1.0
exchange2,64bits,32,23,0.5,1.0
exchange2,64bits,32,24,0.0,0.0
exchange2,64bits,32,25,0.0,0.0
exchange2,64bits,32,26,0.5,1.0
exchange2,64bits,32,27,0.0,0.0
exchange2,64bits,32,28,0.0,0.0
exchange2,64bits,32,29,0.0,0.0
exchange2,64bits,32,30,0.0,0.0
exchange2,64bits,32,31,0.0,0.0
exchange2,64bits,32,32,0.0,0.0
exchange2,64bits,32,33,0.0,0.0
exchange2,64bits,32,34,0.0,0.0
exchange2,64bits,32,35,0.0,0.0
exchange2,64bits,32,36,0.0,0.0
exchange2,64bits,32,37,0.0,0.0
exchange2,64bits,32,38,0.0,0.0
exchange2,64bits,32,39,0.0,0.0
exchange2,64bits,32,40,0.0,0.0
exchange2,64bits,32,41,0.0,0.0
exchange2,64bits,32,42,0.0,0.0
exchange2,64bits,32,43,0.0,0.0
exchange2,64bits,32,44,0.0,0.0
exchange2,64bits,32,45,0.0,0.0
exchange2,64bits,32,46,0.0,0.0
exchange2,64bits,32,47,0.0,0.0
exchange2,64bits,32,48,0.0,0.0
exchange2,64bits,32,49,0.0,0.0
exchange2,64bits,32,50,0.0,0.0
exchange2,64bits,32,51,0.0,0.0
exchange2,64bits,32,52,0.0,0.0
exchange2,64bits,32,53,0.0,0.0
exchange2,64bits,32,54,0.0,0.0
exchange2,64bits,32,55,0.0,0.0
exchange2,64bits,32,56,0.0,0.0
exchange2,64bits,32,57,0.0,0.0
exchange2,64bits,32,58,0.0,0.0
exchange2,64bits,32,59,0.0,0.0
exchange2,64bits,32,60,0.0,0.0
exchange2,64bits,32,61,0.0,0.0
exchange2,64bits,32,62,0.0,0.0
exchange2,64bits,32,63,0.0,0.0
fotonik,32bits,22002158,0,0.4790277844564156,0.9987305354557097
fotonik,32bits,22002158,1,0.05000227704936943,0.28640662977788306
fotonik,32bits,22002158,2,0.03044251386613986,0.19660621179280924
fotonik,32bits,22002158,3,0.029081465554424254,0.18976432886541258
fotonik,32bits,22002158,4,0.017446879528817127,0.12685491948402938
fotonik,32bits,22002158,5,0.002754048034742774,0.0273888346166138
fotonik,32bits,22002158,6,0.00225150642041567,0.023046337303007827
fotonik,32bits,22002158,7,0.0021727414192735093,0.022351847908865338
fotonik,32bits,22002158,8,0.0018439100382789725,0.019406010181034532
fotonik,32bits,22002158,9,0.0018771795021197467,0.019707677441353193
fotonik,32bits,22002158,10,0.0017118775349218018,0.01820010721312085
fotonik,32bits,22002158,11,0.0017195585996609968,0.01827065391843649
fotonik,32bits,22002158,12,0.0021426989116249415,0.022085876425289343
fotonik,32bits,22002158,13,0.001013127894091116,0.01153844464689898
fotonik,32bits,22002158,14,0.0018250028019978768,0.019234185206254664
fotonik,32bits,22002158,15,0.0021107929504005927,0.021802740417348084
fotonik,32bits,22002158,16,0.002569157079955521,0.025808029099832028
fotonik,32bits,22002158,17,0.0023139093901607287,0.023593722795010093
fotonik,32bits,22002158,18,0.00032819507977353856,0.004271661473194972
fotonik,32bits,22002158,19,0.0003871438428903201,0.004946636926836849
fotonik,32bits,22002158,20,0.00024752117496838267,0.003322396759146431
fotonik,32bits,22002158,21,0.00038923454690217206,0.004970325427058152
fotonik,32bits,22002158,22,0.001209608621117983,0.01346665273193855
fotonik,32bits,22002158,23,0.0023934924928727445,0.02428828609968244
fotonik,32bits,22002158,24,0.0005296298663067505,0.006527709725146362
fotonik,32bits,22002158,25,0.002720551320465929,0.02710380821440281
fotonik,32bits,22002158,26,0.0003871438428903201,0.004946636926836849
fotonik,32bits,22002158,27,0.002722642024477781,0.02712161557518771
fotonik,32bits,22002158,28,0.00024752117496838267,0.003322396759146431
fotonik,32bits,22002158,29,0.00024752117496838267,0.003322396759146431
fotonik,32bits,22002158,30,0.00024752117496838267,0.003322396759146431
fotonik,32bits,22002158,31,0.00024752117496838267,0.003322396759146431
fotonik,32bits,22002158,32,0.00012344243687369212,0.0017808398373740566
fotonik,32bits,22002158,33,0.0,0.0
fotonik,32bits,22002158,34,0.0,0.0
fotonik,32bits,22002158,35,0.0,0.0
fotonik,32bits,22002158,36,0.0,0.0
fotonik,32bits,22002158,37,0.0,0.0
fotonik,32bits,22002158,38,0.0,0.0
fotonik,32bits,22002158,39,0.0,0.0
fotonik,32bits,22002158,40,0.0,0.0
fotonik,32bits,22002158,41,0.0,0.0
fotonik,32bits,22002158,42,0.0,0.0
fotonik,32bits,22002158,43,0.0,0.0
fotonik,32bits,22002158,44,0.0,0.0
fotonik,32bits,22002158,45,0.0,0.0
fotonik,32bits,22002158,46,0.0,0.0
fotonik,32bits,22002158,47,0.0,0.0
fotonik,32bits,22002158,48,0.0,0.0
fotonik,32bits,22002158,49,0.0,0.0
fotonik,32bits,22002158,50,0.0,0.0
fotonik,32bits,22002158,51,0.0,0.0
fotonik,32bits,22002158,52,0.0,0.0
fotonik,32bits,22002158,53,0.0,0.0
fotonik,32bits,22002158,54,0.0,0.0
fotonik,32bits,22002158,55,0.0,0.0
fotonik,32bits,22002158,56,0.0,0.0
fotonik,32bits,22002158,57,0.0,0.0
fotonik,32bits,22002158,58,0.0,0.0
fotonik,32bits,22002158,59,0.0,0.0
fotonik,32bits,22002158,60,0.0,0.0
fotonik,32bits,22002158,61,0.0,0.0
fotonik,32bits,22002158,62,0.0,0.0
fotonik,32bits,22002158,63,0.0,0.0
fotonik,64bits,295842288,0,0.0008360434259486257,0.0097534717982419
fotonik,64bits,295842288,1,0.0018515574757858822,0.01947542872620369
fotonik,64bits,295842288,2,0.0008352017612843773,0.009744866909183653
fotonik,64bits,295842288,3,0.0018063509568314318,0.019064403777122957
fotonik,64bits,295842288,4,0.0018685090753489575,0.019629142015014058
fotonik,64bits,295842288,5,0.0008203593936509847,0.0095929213085409
fotonik,64bits,295842288,6,0.0008330654879196986,0.00972302088565414
fotonik,64bits,295842288,7,0.001852689835876337,0.01948570368167183
fotonik,64bits,295842288,8,0.0060643865761341054,0.05338924752662479
fotonik,64bits,295842288,9,0.005025285634621647,0.04560769668463724
fotonik,64bits,295842288,10,0.0018578581301399346,0.019532587725678723
fotonik,64bits,295842288,11,0.0008748952076790321,0.01014936700810045
fotonik,64bits,295842288,12,0.006027630505615884,0.053118684089521834
fotonik,64bits,295842288,13,0.0018068748846344778,0.019069176700785905
fotonik,64bits,295842288,14,0.0018047048094760544,0.019049406129480938
fotonik,64bits,295842288,15,0.005075058775911035,0.0459870751939148
fotonik,64bits,295842288,16,0.0008614691352035514,0.010012844313792084
fotonik,64bits,295842288,17,0.0008330925293546945,0.009723297466983787
fotonik,64bits,295842288,18,0.005094944371171169,0.046138447967421545
fotonik,64bits,295842288,19,0.000819480547013617,0.009583912211261559
fotonik,64bits,295842288,20,0.006005662719861063,0.05295682282861638
fotonik,64bits,295842288,21,0.0008304255678282207,0.00969601352548558
fotonik,64bits,295842288,22,0.0008684559659706255,0.010083927143746
fotonik,64bits,295842288,23,0.005025231551751655,0.04560728406920986
fotonik,64bits,295842288,24,0.00504457631831187,0.045754817680816295
fotonik,64bits,295842288,25,0.0018524464629613734,0.0194834954174493
fotonik,64bits,295842288,26,0.001795186224357486,0.018962642002435363
fotonik,64bits,295842288,27,0.006010824253765912,0.052994864091421644
fotonik,64bits,295842288,28,0.005081427033852577,0.046035563810092744
fotonik,64bits,295842288,29,0.006105979683337225,0.053695026762986174
fotonik,64bits,295842288,30,0.005087964300762845,0.046085327241579946
fotonik,64bits,295842288,31,0.0008643558083893672,0.010042222718189
fotonik,64bits,295842288,32,0.006076169881433583,0.05347591653704018
fotonik,64bits,295842288,33,0.0009335785017995804,0.01074265275202074
fotonik,64bits,295842288,34,0.005123716458006842,0.04635726722188278
fotonik,64bits,295842288,35,0.005146705057932759,0.04653193309538186
fotonik,64bits,295842288,36,0.0018620225111293082,0.01957034967630919
fotonik,64bits,295842288,37,0.0018944789934831764,0.019864200939153056
fotonik,64bits,295842288,38,0.006122701430702835,0.053817843643336395
fotonik,64bits,295842288,39,0.005097648514670762,0.04615902369769551
fotonik,64bits,295842288,40,0.006066222013534454,0.05340274978830356
fotonik,64bits,295842288,41,0.0050881028881171984,0.046086382073848096
fotonik,64bits,295842288,42,0.0008735262350323629,0.010135460340970499
fotonik,64bits,295842288,43,0.006127589170078349,0.05385373028785286
fotonik,64bits,295842288,44,0.0008799113938707775,0.01020029738901687
fotonik,64bits,295842288,45,0.0008606815534092949,0.01000482647110943
fotonik,64bits,295842288,46,0.005131727483124387,0.04641815141028751
fotonik,64bits,295842288,47,0.0009193073844804769,0.010598875707295799
fotonik,64bits,295842288,48,0.0018651964995619558,0.01959912186157054
fotonik,64bits,295842288,49,0.005133971922229049,0.04643520600543068
fotonik,64bits,295842288,50,0.001796470692519793,0.01897435447881525
fotonik,64bits,295842288,51,0.004963904957360254,0.04513885868220556
fotonik,64bits,295842288,52,0.005128570395588612,0.04639415955511399
fotonik,64bits,295842288,53,0.005125551895407191,0.04637121824019386
fotonik,64bits,295842288,54,0.0009095352859088218,0.010500240636105084
fotonik,64bits,295842288,55,0.0009116107160447596,0.01052120169955788
fotonik,64bits,295842288,56,0.000935569427451156,0.010762685555168216
fotonik,64bits,295842288,57,0.0064389746742358886,0.05612850109165919
fotonik,64bits,295842288,58,0.0005164069039379522,0.006383577658297158
fotonik,64bits,295842288,59,0.001713037725019217,0.018210766161875
fotonik,64bits,295842288,60,0.0018085852553979707,0.019084756459012933
fotonik,64bits,295842288,61,0.0018085852553979707,0.019084756459012933
fotonik,64bits,295842288,62,0.005270913129227827,0.04747309870748574
fotonik,64bits,295842288,63,0.000671983039828302,0.008051363284595183
gcc,32bits,2157,0,0.06629578117756142,0.351945644876275
gcc,32bits,2157,1,0.03245248029670839,0.20654561344848218
gcc,32bits,2157,2,0.0315252665739453,0.20198424859753686
gcc,32bits,2157,3,0.36393138618451554,0.9458982212181243
gcc,32bits,2157,4,0.14464534075104313,0.5962764307786108
gcc,32bits,2157,5,0.22902178952248492,0.7763021615686323
gcc,32bits,2157,6,0.21557719054242003,0.7520089540826548
gcc,32bits,2157,7,0.19146963375057952,0.7045357163263369
gcc,32bits,2157,8,0.2123319425127492,0.7459165816869302
gcc,32bits,2157,9,0.19842373667130273,0.7187643444116381
gcc,32bits,2157,10,0.15948076031525266,0.6330659201851735
gcc,32bits,2157,11,0.16736207695873898,0.6516346054806353
gcc,32bits,2157,12,0.1502086230876217,0.6103621379178815
gcc,32bits,2157,13,0.22716736207695873,0.7730406027684205
gcc,32bits,2157,14,0.23783031988873435,0.7914135216244755
gcc,32bits,2157,15,0.12471024571163654,0.5427504459898986
gcc,32bits,2157,16,0.11080203987019008,0.5023304228052505
gcc,32bits,2157,17,0.06861381548446917,0.3607292593902788
gcc,32bits,2157,18,0.2777005099675475,0.8522986426066461
gcc,32bits,2157,19,0.14649976819656932,0.6010112088567255
gcc,32bits,2157,20,0.3472415391747798,0.9315803598730552
gcc,32bits,2157,21,0.008344923504867872,0.06960954739504302
gcc,32bits,2157,22,0.3815484469170144,0.9591283046990566
gcc,32bits,2157,23,0.3815484469170144,0.9591283046990566
gcc,32bits,2157,24,0.008344923504867872,0.06960954739504302
gcc,32bits,2157,25,0.008344923504867872,0.06960954739504302
gcc,32bits,2157,26,0.3815484469170144,0.9591283046990566
gcc,32bits,2157,27,0.008344923504867872,0.06960954739504302
gcc,32bits,2157,28,0.008344923504867872,0.06960954739504302
gcc,32bits,2157,29,0.008344923504867872,0.06960954739504302
gcc,32bits,2157,30,0.008344923504867872,0.06960954739504302
gcc,32bits,2157,31,0.008344923504867872,0.06960954739504302
gcc,32bits,2157,32,0.0,0.0
gcc,32bits,2157,33,0.0,0.0
gcc,32bits,2157,34,0.0,0.0
gcc,32bits,2157,35,0.0,0.0
gcc,32bits,2157,36,0.0,0.0
gcc,32bits,2157,37,0.0,0.0
gcc,32bits,2157,38,0.0,0.0
gcc,32bits,2157,39,0.0,0.0
gcc,32bits,2157,40,0.0,0.0
gcc,32bits,2157,41,0.0,0.0
gcc,32bits,2157,42,0.0,0.0
gcc,32bits,2157,43,0.0,0.0
gcc,32bits,2157,44,0.0,0.0
gcc,32bits,2157,45,0.0,0.0
gcc,32bits,2157,46,0.0,0.0
gcc,32bits,2157,47,0.0,0.0
gcc,32bits,2157,48,0.0,0.0
gcc,32bits,2157,49,0.0,0.0
gcc,32bits,2157,50,0.0,0.0
gcc,32bits,2157,51,0.0,0.0
gcc,32bits,2157,52,0.0,0.0
gcc,32bits,2157,53,0.0,0.0
gcc,32bits,2157,54,0.0,0.0
gcc,32bits,2157,55,0.0,0.0
gcc,32bits,2157,56,0.0,0.0
gcc,32bits,2157,57,0.0,0.0
gcc,32bits,2157,58,0.0,0.0
gcc,32bits,2157,59,0.0,0.0
gcc,32bits,2157,60,0.0,0.0
gcc,32bits,2157,61,0.0,0.0
gcc,32bits,2157,62,0.0,0.0
gcc,32bits,2157,63,0.0,0.0
gcc,64bits,12425,0,0.020040241448692153,0.14166642704050203
gcc,64bits,12425,1,0.011428571428571429,0.09012149251145249
gcc,64bits,12425,2,0.008853118712273641,0.07309036055630391
gcc,64bits,12425,3,0.1529175050301811,0.6170934598064205
gcc,64bits,12425,4,0.09319919517102615,0.44705911394383285
gcc,64bits,12425,5,0.13062374245472838,0.5591463230578353
gcc,64bits,12425,6,0.13175050301810864,0.5622194765307429
gcc,64bits,12425,7,0.13279678068410464,0.5650587792985855
gcc,64bits,12425,8,0.1269215291750503,0.5489346125009793
gcc,64bits,12425,9,0.13006036217303824,0.5576037052799441
gcc,64bits,12425,10,0.1323138832997988,0.5637500415227431
gcc,64bits,12425,11,0.12402414486921529,0.5408185768870482
gcc,64bits,12425,12,0.12,0.5293608652873644
gcc,64bits,12425,13,0.1339235412474849,0.5681011556331831
gcc,64bits,12425,14,0.11750503018108652,0.5221463725872116
gcc,64bits,12425,15,0.10430583501006037,0.48249802381582413
gcc,64bits,12425,16,0.140523138832998,0.5856072271298756
gcc,64bits,12425,17,0.12909456740442657,0.5549497936463372
gcc,64bits,12425,18,0.15661971830985916,0.6261611674278096
gcc,64bits,12425,19,0.14873239436619717,0.6066590091922583
gcc,64bits,12425,20,0.07050301810865191,0.367798018327094
gcc,64bits,12425,21,0.050945674044265594,0.29040061119558624
gcc,64bits,12425,22,0.19661971830985916,0.715115797225236
gcc,64bits,12425,23,0.24780684104627768,0.8077835087378633
gcc,64bits,12425,24,0.0,0.0
gcc,64bits,12425,25,0.0,0.0
gcc,64bits,12425,26,0.24346076458752516,0.800748198622613
gcc,64bits,12425,27,0.0,0.0
gcc,64bits,12425,28,0.0,0.0
gcc,64bits,12425,29,0.0,0.0
gcc,64bits,12425,30,0.0,0.0
gcc,64bits,12425,31,0.0,0.0
gcc,64bits,12425,32,0.0,0.0
gcc,64bits,12425,33,0.0,0.0
gcc,64bits,12425,34,0.0,0.0
gcc,64bits,12425,35,0.0,0.0
gcc,64bits,12425,36,0.0,0.0
gcc,64bits,12425,37,0.0,0.0
gcc,64bits,12425,38,0.0,0.0
gcc,64bits,12425,39,0.0,0.0
gcc,64bits,12425,40,0.0,0.0
gcc,64bits,12425,41,0.0,0.0
gcc,64bits,12425,42,0.0,0.0
gcc,64bits,12425,43,0.0,0.0
gcc,64bits,12425,44,0.0,0.0
gcc,64bits,12425,45,0.0,0.0
gcc,64bits,12425,46,0.0,0.0
gcc,64bits,12425,47,0.0,0.0
gcc,64bits,12425,48,0.0,0.0
gcc,64bits,12425,49,0.0,0.0
gcc,64bits,12425,50,0.0,0.0
gcc,64bits,12425,51,0.0,0.0
gcc,64bits,12425,52,0.0,0.0
gcc,64bits,12425,53,0.0,0.0
gcc,64bits,12425,54,0.0,0.0
gcc,64bits,12425,55,0.0,0.0
gcc,64bits,12425,56,0.0,0.0
gcc,64bits,12425,57,0.0,0.0
gcc,64bits,12425,58,0.0,0.0
gcc,64bits,12425,59,0.0,0.0
gcc,64bits,12425,60,0.0,0.0
gcc,64bits,12425,61,0.0,0.0
gcc,64bits,12425,62,0.0,0.0
gcc,64bits,12425,63,0.0,0.0
imagick,32bits,1087,0,0.005519779208831647,0.049346162317572384
imagick,32bits,1087,1,0.0027598896044158236,0.027438480473711953
imagick,32bits,1087,2,0.004599816007359705,0.04233477463627795
imagick,32bits,1087,3,0.0036798528058877645,0.03505491647181856
imagick,32bits,1087,4,0.0018399264029438822,0.019369831140420228
imagick,32bits,1087,5,0.0027598896044158236,0.027438480473711953
imagick,32bits,1087,6,0.0027598896044158236,0.027438480473711953
imagick,32bits,1087,7,0.0036798528058877645,0.03505491647181856
imagick,32bits,1087,8,0.0036798528058877645,0.03505491647181856
imagick,32bits,1087,9,0.005519779208831647,0.049346162317572384
imagick,32bits,1087,10,0.0036798528058877645,0.03505491647181856
imagick,32bits,1087,11,0.0027598896044158236,0.027438480473711953
imagick,32bits,1087,12,0.0018399264029438822,0.019369831140420228
imagick,32bits,1087,13,0.004599816007359705,0.04233477463627795
imagick,32bits,1087,14,0.004599816007359705,0.04233477463627795
imagick,32bits,1087,15,0.004599816007359705,0.04233477463627795
imagick,32bits,1087,16,0.0027598896044158236,0.027438480473711953
imagick,32bits,1087,17,0.0036798528058877645,0.03505491647181856
imagick,32bits,1087,18,0.0018399264029438822,0.019369831140420228
imagick,32bits,1087,19,0.004599816007359705,0.04233477463627795
imagick,32bits,1087,20,0.004599816007359705,0.04233477463627795
imagick,32bits,1087,21,0.004599816007359705,0.04233477463627795
imagick,32bits,1087,22,0.0018399264029438822,0.019369831140420228
imagick,32bits,1087,23,0.004599816007359705,0.04233477463627795
imagick,32bits,1087,24,0.0018399264029438822,0.019369831140420228
imagick,32bits,1087,25,0.0018399264029438822,0.019369831140420228
imagick,32bits,1087,26,0.004599816007359705,0.04233477463627795
imagick,32bits,1087,27,0.0018399264029438822,0.019369831140420228
imagick,32bits,1087,28,0.0018399264029438822,0.019369831140420228
imagick,32bits,1087,29,0.0018399264029438822,0.019369831140420228
imagick,32bits,1087,30,0.0018399264029438822,0.019369831140420228
imagick,32bits,1087,31,0.0018399264029438822,0.019369831140420228
imagick,32bits,1087,32,0.0009199632014719411,0.01060548983362318
imagick,32bits,1087,33,0.0009199632014719411,0.01060548983362318
imagick,32bits,1087,34,0.0009199632014719411,0.01060548983362318
imagick,32bits,1087,35,0.0009199632014719411,0.01060548983362318
imagick,32bits,1087,36,0.0009199632014719411,0.01060548983362318
imagick,32bits,1087,37,0.0009199632014719411,0.01060548983362318
imagick,32bits,1087,38,0.0009199632014719411,0.01060548983362318
imagick,32bits,1087,39,0.0009199632014719411,0.01060548983362318
imagick,32bits,1087,40,0.0009199632014719411,0.01060548983362318
imagick,32bits,1087,41,0.0009199632014719411,0.01060548983362318
imagick,32bits,1087,42,0.0009199632014719411,0.01060548983362318
imagick,32bits,1087,43,0.0009199632014719411,0.01060548983362318
imagick,32bits,1087,44,0.0009199632014719411,0.01060548983362318
