bench,addr,generation,alloc_type,alloc_size,offset,writes,pct_of_buffer,pct_of_bench
bwaves,0xc81b060,1,64bits,24601600,3974736,22,3.251821019771072e-05,1.6838995775809322e-06
bwaves,0x10e80060,1,64bits,24601600,1472136,22,3.251821019771072e-05,1.6838995775809322e-06
bwaves,0x52c8060,1,64bits,24601600,8392384,22,3.251821019771072e-05,1.6838995775809322e-06
bwaves,0xdf92060,1,64bits,24601600,5512,22,3.251821019771072e-05,1.6838995775809322e-06
bwaves,0x992d060,1,64bits,24601600,10032,22,3.251821019771072e-05,1.6838995775809322e-06
bwaves,0xf709060,1,64bits,24601600,1168,22,3.251821019771072e-05,1.6838995775809322e-06
bwaves,0xb0a4060,1,64bits,24601600,619856,22,3.251821019771072e-05,1.6838995775809322e-06
bwaves,0xc81b060,1,64bits,24601600,3972560,22,3.251821019771072e-05,1.6838995775809322e-06
bwaves,0x10e80060,1,64bits,24601600,1464128,22,3.251821019771072e-05,1.6838995775809322e-06
bwaves,0xdf92060,1,64bits,24601600,264,22,3.251821019771072e-05,1.6838995775809322e-06
bwaves,0x992d060,1,64bits,24601600,7016,22,3.251821019771072e-05,1.6838995775809322e-06
bwaves,0x52c8060,1,64bits,24601600,8389792,22,3.251821019771072e-05,1.6838995775809322e-06
bwaves,0x16cba060,1,64bits,24986000,1204016,20,3.201793004082286e-05,1.5308177978008473e-06
bwaves,0x154e5060,1,64bits,24986000,7616,20,3.201793004082286e-05,1.5308177978008473e-06
bwaves,0x154e5060,1,64bits,24986000,1480,20,3.201793004082286e-05,1.5308177978008473e-06
bwaves,0x16cba060,1,64bits,24986000,1200816,20,3.201793004082286e-05,1.5308177978008473e-06
bwaves,0x154e5060,1,64bits,24986000,11568,20,3.201793004082286e-05,1.5308177978008473e-06
bwaves,0x16cba060,1,64bits,24986000,1206448,20,3.201793004082286e-05,1.5308177978008473e-06
bwaves,0x154e5060,1,64bits,24986000,1496,20,3.201793004082286e-05,1.5308177978008473e-06
bwaves,0x16cba060,1,64bits,24986000,1203736,20,3.201793004082286e-05,1.5308177978008473e-06
bwaves,0x16cba060,1,64bits,24986000,1197528,20,3.201793004082286e-05,1.5308177978008473e-06
bwaves,0x154e5060,1,64bits,24986000,1216,20,3.201793004082286e-05,1.5308177978008473e-06
bwaves,0x6a3f060,1,64bits,24601600,6624,20,3.251821019771072e-05,1.5308177978008473e-06
bwaves,0x6a3f060,1,64bits,24601600,4272,20,3.251821019771072e-05,1.5308177978008473e-06
bwaves,0x6a3f060,1,64bits,24601600,7216,20,3.251821019771072e-05,1.5308177978008473e-06
bwaves,0x6a3f060,1,64bits,24601600,4376,20,3.251821019771072e-05,1.5308177978008473e-06
bwaves,0x6a3f060,1,64bits,24601600,440,20,3.251821019771072e-05,1.5308177978008473e-06
cactus,0x8d98060,1,64bits,592711,43440,101,0.0017303504148043984,3.231617593641615e-05
cactus,0x96b97c0,1,64bits,592711,43440,101,0.0017303504148043984,3.231617593641615e-05
cactus,0x97daf20,1,64bits,592711,525416,101,0.0017303504148043984,3.231617593641615e-05
cactus,0x934a360,1,64bits,592711,71664,101,0.0017303504148043984,3.231617593641615e-05
cactus,0x946bac0,1,64bits,592711,43392,101,0.0017303504148043984,3.231617593641615e-05
cactus,0x9a28c00,1,64bits,592711,90536,101,0.0017303504148043984,3.231617593641615e-05
cactus,0x8fdaf20,1,64bits,592711,175192,101,0.0017303504148043984,3.231617593641615e-05
cactus,0x9228c00,1,64bits,592711,509088,101,0.0017303504148043984,3.231617593641615e-05
cactus,0x90fc680,1,64bits,592711,509128,101,0.0017303504148043984,3.231617593641615e-05
cactus,0x9ab97c0,1,64bits,592711,520848,101,0.0017303504148043984,3.231617593641615e-05
cactus,0x946bac0,1,64bits,592711,43376,101,0.0017303504148043984,3.231617593641615e-05
cactus,0x9228c00,1,64bits,592711,509072,101,0.0017303504148043984,3.231617593641615e-05
cactus,0x97daf20,1,64bits,592711,525464,101,0.0017303504148043984,3.231617593641615e-05
cactus,0x90fc680,1,64bits,592711,509096,101,0.0017303504148043984,3.231617593641615e-05
cactus,0x9a28c00,1,64bits,592711,90512,101,0.0017303504148043984,3.231617593641615e-05
cactus,0x8fdaf20,1,64bits,592711,175176,101,0.0017303504148043984,3.231617593641615e-05
cactus,0x934a360,1,64bits,592711,71648,101,0.0017303504148043984,3.231617593641615e-05
cactus,0x9ab97c0,1,64bits,592711,520832,101,0.0017303504148043984,3.231617593641615e-05
cactus,0x8d98060,1,64bits,592711,43424,101,0.0017303504148043984,3.231617593641615e-05
cactus,0x96b97c0,1,64bits,592711,43424,101,0.0017303504148043984,3.231617593641615e-05
cactus,0x97daf20,1,64bits,592711,525616,101,0.0017303504148043984,3.231617593641615e-05
cactus,0x9228c00,1,64bits,592711,509112,101,0.0017303504148043984,3.231617593641615e-05
cactus,0x9ab97c0,1,64bits,592711,520864,101,0.0017303504148043984,3.231617593641615e-05
cactus,0x9a28c00,1,64bits,592711,90568,101,0.0017303504148043984,3.231617593641615e-05
cactus,0x90fc680,1,64bits,592711,509168,101,0.0017303504148043984,3.231617593641615e-05
cactus,0x934a360,1,64bits,592711,71696,101,0.0017303504148043984,3.231617593641615e-05
cactus,0x946bac0,1,64bits,592711,43408,101,0.0017303504148043984,3.231617593641615e-05
cactus,0x8d98060,1,64bits,592711,43464,101,0.0017303504148043984,3.231617593641615e-05
cactus,0x96b97c0,1,64bits,592711,43464,101,0.0017303504148043984,3.231617593641615e-05
cactus,0x8fdaf20,1,64bits,592711,175200,101,0.0017303504148043984,3.231617593641615e-05
cactus,0x8fdaf20,1,64bits,592711,175184,101,0.0017303504148043984,3.231617593641615e-05
cactus,0x97daf20,1,64bits,592711,525592,101,0.0017303504148043984,3.231617593641615e-05
cactus,0x9228c00,1,64bits,592711,509104,101,0.0017303504148043984,3.231617593641615e-05
cactus,0x90fc680,1,64bits,592711,509160,101,0.0017303504148043984,3.231617593641615e-05
cactus,0x934a360,1,64bits,592711,71672,101,0.0017303504148043984,3.231617593641615e-05
cactus,0x9ab97c0,1,64bits,592711,520856,101,0.0017303504148043984,3.231617593641615e-05
cactus,0x946bac0,1,64bits,592711,43400,101,0.0017303504148043984,3.231617593641615e-05
cactus,0x9a28c00,1,64bits,592711,90528,101,0.0017303504148043984,3.231617593641615e-05
cactus,0x96b97c0,1,64bits,592711,43456,101,0.0017303504148043984,3.231617593641615e-05
cactus,0x8d98060,1,64bits,592711,43456,101,0.0017303504148043984,3.231617593641615e-05
cactus,0x9ab97c0,1,64bits,592711,520840,101,0.0017303504148043984,3.231617593641615e-05
cactus,0x946bac0,1,64bits,592711,43368,101,0.0017303504148043984,3.231617593641615e-05
cactus,0x97daf20,1,64bits,592711,525472,101,0.0017303504148043984,3.231617593641615e-05
cactus,0x90fc680,1,64bits,592711,509080,101,0.0017303504148043984,3.231617593641615e-05
cactus,0x934a360,1,64bits,592711,71616,101,0.0017303504148043984,3.231617593641615e-05
cactus,0x9228c00,1,64bits,592711,509064,101,0.0017303504148043984,3.231617593641615e-05
cactus,0x9a28c00,1,64bits,592711,90488,101,0.0017303504148043984,3.231617593641615e-05
cactus,0x8fdaf20,1,64bits,592711,175160,101,0.0017303504148043984,3.231617593641615e-05
cactus,0x96b97c0,1,64bits,592711,43384,101,0.0017303504148043984,3.231617593641615e-05
cactus,0x8d98060,1,64bits,592711,43384,101,0.0017303504148043984,3.231617593641615e-05
cam4,0x2c818060,1,32bits,71027712,24868040,82,8.6791638794114e-05,4.408714243282408e-06
cam4,0x2c818060,1,32bits,71027712,24539208,82,8.6791638794114e-05,4.408714243282408e-06
cam4,0x2c818060,1,32bits,71027712,56620888,82,8.6791638794114e-05,4.408714243282408e-06
cam4,0x2c818060,1,32bits,71027712,24888592,82,8.6791638794114e-05,4.408714243282408e-06
cam4,0x2c818060,1,32bits,71027712,23819872,82,8.6791638794114e-05,4.408714243282408e-06
cam4,0x83bc060,1,64bits,2985984,541648,55,0.00026864199614874836,2.957064431469908e-06
cam4,0x83bc060,1,64bits,2985984,526040,55,0.00026864199614874836,2.957064431469908e-06
cam4,0x83bc060,1,64bits,2985984,545656,55,0.00026864199614874836,2.957064431469908e-06
cam4,0x83bc060,1,64bits,2985984,527480,55,0.00026864199614874836,2.957064431469908e-06
cam4,0x83bc060,1,64bits,2985984,525800,55,0.00026864199614874836,2.957064431469908e-06
cam4,0x26432060,1,64bits,80621568,5944,2,9.922903012752121e-06,1.0752961568981483e-07
cam4,0x26432060,1,64bits,80621568,3312,2,9.922903012752121e-06,1.0752961568981483e-07
cam4,0x26432060,1,64bits,80621568,7856,2,9.922903012752121e-06,1.0752961568981483e-07
cam4,0x26432060,1,64bits,80621568,4848,2,9.922903012752121e-06,1.0752961568981483e-07
cam4,0x26432060,1,64bits,80621568,3016,2,9.922903012752121e-06,1.0752961568981483e-07
cam4,0x30bd5060,1,64bits,8957952,2781864,26,0.00014467592592592592,1.3978850039675927e-06
cam4,0x30bd5060,1,64bits,8957952,2755336,26,0.00014467592592592592,1.3978850039675927e-06
cam4,0x30bd5060,1,64bits,8957952,2784224,26,0.00014467592592592592,1.3978850039675927e-06
cam4,0x30bd5060,1,64bits,8957952,2781984,26,0.00014467592592592592,1.3978850039675927e-06
cam4,0x30bd5060,1,64bits,8957952,2773576,26,0.00014467592592592592,1.3978850039675927e-06
cam4,0x9bbc060,1,64bits,8626176,8625720,16,0.00013341872131497493,8.602369255185187e-07
cam4,0x9bbc060,1,64bits,8626176,5750104,16,0.00013341872131497493,8.602369255185187e-07
cam4,0x9bbc060,1,64bits,8626176,2765744,16,0.00013341872131497493,8.602369255185187e-07
cam4,0x9bbc060,1,64bits,8626176,2765224,16,0.00013341872131497493,8.602369255185187e-07
cam4,0x9bbc060,1,64bits,8626176,8516408,16,0.00013341872131497493,8.602369255185187e-07
cam4,0x87bc060,1,64bits,2875392,1326200,35,0.00029471281835720674,1.8817682745717596e-06
cam4,0x87bc060,1,64bits,2875392,1217128,35,0.00029471281835720674,1.8817682745717596e-06
cam4,0x87bc060,1,64bits,2875392,1437640,35,0.00029471281835720674,1.8817682745717596e-06
cam4,0x87bc060,1,64bits,2875392,1327344,35,0.00029471281835720674,1.8817682745717596e-06
cam4,0x87bc060,1,64bits,2875392,1105024,35,0.00029471281835720674,1.8817682745717596e-06
cam4,0x8fbc060,1,64bits,2985984,7872,31,0.0002679183813443073,1.6667090431921299e-06
cam4,0x8fbc060,1,64bits,2985984,6936,31,0.0002679183813443073,1.6667090431921299e-06
cam4,0x8fbc060,1,64bits,2985984,228840,31,0.0002679183813443073,1.6667090431921299e-06
cam4,0x8fbc060,1,64bits,2985984,7224,31,0.0002679183813443073,1.6667090431921299e-06
cam4,0x8fbc060,1,64bits,2985984,2881448,31,0.0002679183813443073,1.6667090431921299e-06
cam4,0x97bc060,1,64bits,2875392,2874808,34,0.00030436102803845405,1.828003466726852e-06
cam4,0x97bc060,1,64bits,2875392,2765752,34,0.00030436102803845405,1.828003466726852e-06
cam4,0x97bc060,1,64bits,2875392,2765104,34,0.00030436102803845405,1.828003466726852e-06
cam4,0x97bc060,1,64bits,2875392,2765024,34,0.00030436102803845405,1.828003466726852e-06
cam4,0x97bc060,1,64bits,2875392,2765096,34,0.00030436102803845405,1.828003466726852e-06
cam4,0x4589c060,2,64bits,2875392,2849840,32,0.0002967711301044634,1.7204738510370374e-06
cam4,0x4589c060,1,64bits,2875392,418248,32,0.0002967711301044634,1.7204738510370374e-06
cam4,0x4589c060,2,64bits,2875392,2846656,32,0.0002967711301044634,1.7204738510370374e-06
cam4,0x4589c060,1,64bits,2875392,415688,32,0.0002967711301044634,1.7204738510370374e-06
cam4,0x4589c060,2,64bits,2875392,2853984,32,0.0002967711301044634,1.7204738510370374e-06
cam4,0x4589c060,1,64bits,2875392,432096,32,0.0002967711301044634,1.7204738510370374e-06
cam4,0x4589c060,2,64bits,2875392,2853552,32,0.0002967711301044634,1.7204738510370374e-06
cam4,0x4589c060,1,64bits,2875392,419832,32,0.0002967711301044634,1.7204738510370374e-06
cam4,0x4589c060,2,64bits,2875392,2846592,32,0.0002967711301044634,1.7204738510370374e-06
cam4,0x4589c060,1,64bits,2875392,415712,32,0.0002967711301044634,1.7204738510370374e-06
deepsjeng,0x4a4a060,1,object,720000000,274879929,56,2.5002682207381443e-05,2.5002682207381443e-05
deepsjeng,0x4a4a060,1,object,720000000,388432665,50,2.2323823399447718e-05,2.2323823399447718e-05
deepsjeng,0x4a4a060,1,object,720000000,272678841,49,2.1877346931458765e-05,2.1877346931458765e-05
deepsjeng,0x4a4a060,1,object,720000000,560741529,47,2.0984393995480854e-05,2.0984393995480854e-05
deepsjeng,0x4a4a060,1,object,720000000,398537241,47,2.0984393995480854e-05,2.0984393995480854e-05
exchange2,0x4ed5dc0,1,32bits,4176,56,1584,45.23129640205597,12.593417077436795
exchange2,0x4ed5dc0,1,32bits,4176,192,766,21.87321530553969,6.089998409922086
exchange2,0x4ed5dc0,1,32bits,4176,136,91,2.5985151342090234,0.7234854507870886
exchange2,0x4ed5dc0,1,32bits,4176,512,64,1.8275271273557967,0.5088249324216887
exchange2,0x4ed5dc0,1,32bits,4176,0,42,1.1993146773272416,0.3339163619017332
exchange2,0x4ed3b40,1,32bits,4176,56,492,30.807764558547277,3.9115916679917317
exchange2,0x4ed3b40,1,32bits,4176,192,304,19.035691922354413,2.416918429003021
exchange2,0x4ed3b40,1,32bits,4176,136,88,5.510331872260489,0.6996342820798219
exchange2,0x4ed3b40,1,32bits,4176,128,83,5.19724483406387,0.6598823342343775
exchange2,0x4ed3b40,1,32bits,4176,40,57,3.5691922354414527,0.45317220543806647
exchange2,0x4ed4c80,1,32bits,4176,328,100,6.561679790026247,0.7950389569088885
exchange2,0x4ed4c80,1,32bits,4176,56,99,6.496062992125984,0.7870885673397997
exchange2,0x4ed4c80,1,32bits,4176,384,82,5.380577427821522,0.6519319446652886
exchange2,0x4ed4c80,1,32bits,4176,448,64,4.199475065616798,0.5088249324216887
exchange2,0x4ed4c80,1,32bits,4176,512,64,4.199475065616798,0.5088249324216887
exchange2,0x4ed6300,1,32bits,4176,136,136,11.754537597234226,1.0812529813960885
exchange2,0x4ed6300,1,32bits,4176,192,136,11.754537597234226,1.0812529813960885
exchange2,0x4ed6300,1,32bits,4176,56,108,9.33448573898012,0.8586420734615996
exchange2,0x4ed6300,1,32bits,4176,128,83,7.173725151253241,0.6598823342343775
exchange2,0x4ed6300,1,32bits,4176,40,81,7.00086430423509,0.6439815550961997
exchange2,0x4ed3d60,1,32bits,4176,56,164,19.59378733572282,1.3038638893305772
exchange2,0x4ed3d60,1,32bits,4176,192,86,10.27479091995221,0.6837335029416441
exchange2,0x4ed3d60,1,32bits,4176,0,11,1.3142174432497014,0.08745428525997774
exchange2,0x4ed3d60,1,32bits,4176,36,11,1.3142174432497014,0.08745428525997774
exchange2,0x4ed3d60,1,32bits,4176,24,8,0.955794504181601,0.06360311655271109
exchange2,0x4ecad20,1,object,8192,9,1,0.12285012285012285,0.007950389569088886
exchange2,0x4ecad20,1,object,8192,2,1,0.12285012285012285,0.007950389569088886
exchange2,0x4ecad20,1,object,8192,10,1,0.12285012285012285,0.007950389569088886
exchange2,0x4ecad20,1,object,8192,5,1,0.12285012285012285,0.007950389569088886
exchange2,0x4ecad20,1,object,8192,0,1,0.12285012285012285,0.007950389569088886
exchange2,0x4ed4c80,2,32bits,4176,36,43,5.6356487549148095,0.3418667514708221
exchange2,0x4ed4c80,2,32bits,4176,0,43,5.6356487549148095,0.3418667514708221
exchange2,0x4ed4c80,2,32bits,4176,24,39,5.111402359108781,0.3100651931944665
exchange2,0x4ed4c80,2,32bits,4176,32,28,3.669724770642202,0.2226109079344888
exchange2,0x4ed4c80,2,32bits,4176,136,8,1.0484927916120577,0.06360311655271109
exchange2,0x4ed2a20,1,32bits,4176,0,20,2.9761904761904763,0.1590077913817777
exchange2,0x4ed2a20,1,32bits,4176,36,20,2.9761904761904763,0.1590077913817777
exchange2,0x4ed2a20,1,32bits,4176,24,17,2.5297619047619047,0.13515662267451106
exchange2,0x4ed2a20,1,32bits,4176,32,9,1.3392857142857142,0.07155350612179996
exchange2,0x4ed2a20,1,32bits,4176,136,8,1.1904761904761905,0.06360311655271109
exchange2,0x4ed0480,1,32bits,4176,0,7,1.1986301369863013,0.0556527269836222
exchange2,0x4ed0480,1,32bits,4176,36,7,1.1986301369863013,0.0556527269836222
exchange2,0x4ed0480,1,32bits,4176,192,6,1.0273972602739727,0.047702337414533315
exchange2,0x4ed0480,1,32bits,4176,136,6,1.0273972602739727,0.047702337414533315
exchange2,0x4ed0480,1,32bits,4176,128,5,0.8561643835616438,0.039751947845444426
exchange2,0x4ed0600,1,object,8192,64,1,0.18050541516245489,0.007950389569088886
exchange2,0x4ed0600,1,object,8192,16,1,0.18050541516245489,0.007950389569088886
exchange2,0x4ed0600,1,object,8192,88,1,0.18050541516245489,0.007950389569088886
exchange2,0x4ed0600,1,object,8192,32,1,0.18050541516245489,0.007950389569088886
exchange2,0x4ed0600,1,object,8192,0,1,0.18050541516245489,0.007950389569088886
fotonik,0x24eea060,1,64bits,64756968,2123288,9,2.2829481352993778e-05,2.3757244610062592e-06
fotonik,0x24eea060,1,64bits,64756968,2490088,9,2.2829481352993778e-05,2.3757244610062592e-06
fotonik,0x24eea060,1,64bits,64756968,2257432,9,2.2829481352993778e-05,2.3757244610062592e-06
fotonik,0x24eea060,1,64bits,64756968,2453408,9,2.2829481352993778e-05,2.3757244610062592e-06
fotonik,0x24eea060,1,64bits,64756968,2109664,9,2.2829481352993778e-05,2.3757244610062592e-06
fotonik,0x211c1060,1,64bits,64128480,56675880,9,2.2875880454512226e-05,2.3757244610062592e-06
fotonik,0x211c1060,1,64bits,64128480,6466760,9,2.2875880454512226e-05,2.3757244610062592e-06
fotonik,0x211c1060,1,64bits,64128480,32317000,9,2.2875880454512226e-05,2.3757244610062592e-06
fotonik,0x211c1060,1,64bits,64128480,19391880,9,2.2875880454512226e-05,2.3757244610062592e-06
fotonik,0x211c1060,1,64bits,64128480,48224840,9,2.2875880454512226e-05,2.3757244610062592e-06
fotonik,0x1d4f0060,1,64bits,63768312,43290528,5,1.2723537605573235e-05,1.3198469227812551e-06
fotonik,0x1d4f0060,1,64bits,63768312,43282432,5,1.2723537605573235e-05,1.3198469227812551e-06
fotonik,0x1d4f0060,1,64bits,63768312,43291064,5,1.2723537605573235e-05,1.3198469227812551e-06
fotonik,0x1d4f0060,1,64bits,63768312,43289000,5,1.2723537605573235e-05,1.3198469227812551e-06
fotonik,0x1d4f0060,1,64bits,63768312,43282264,5,1.2723537605573235e-05,1.3198469227812551e-06
fotonik,0x19820060,1,64bits,63764480,11290336,5,1.2824785118160388e-05,1.3198469227812551e-06
fotonik,0x19820060,1,64bits,63764480,11282400,5,1.2824785118160388e-05,1.3198469227812551e-06
fotonik,0x19820060,1,64bits,63764480,11295920,5,1.2824785118160388e-05,1.3198469227812551e-06
fotonik,0x19820060,1,64bits,63764480,11289088,5,1.2824785118160388e-05,1.3198469227812551e-06
fotonik,0x19820060,1,64bits,63764480,11278208,5,1.2824785118160388e-05,1.3198469227812551e-06
fotonik,0x11f18060,1,64bits,63273984,21104856,8,2.052900368434029e-05,2.111755076450008e-06
fotonik,0x11f18060,1,64bits,63273984,19143504,8,2.052900368434029e-05,2.111755076450008e-06
fotonik,0x11f18060,1,64bits,63273984,21104952,8,2.052900368434029e-05,2.111755076450008e-06
fotonik,0x11f18060,1,64bits,63273984,21104880,8,2.052900368434029e-05,2.111755076450008e-06
fotonik,0x11f18060,1,64bits,63273984,2466568,8,2.052900368434029e-05,2.111755076450008e-06
fotonik,0x15b70060,1,64bits,63635184,3763328,5,1.28889079759295e-05,1.3198469227812551e-06
fotonik,0x15b70060,1,64bits,63635184,3761824,5,1.28889079759295e-05,1.3198469227812551e-06
fotonik,0x15b70060,1,64bits,63635184,3766344,5,1.28889079759295e-05,1.3198469227812551e-06
fotonik,0x15b70060,1,64bits,63635184,3762312,5,1.28889079759295e-05,1.3198469227812551e-06
fotonik,0x15b70060,1,64bits,63635184,3761216,5,1.28889079759295e-05,1.3198469227812551e-06
fotonik,0xd3e2060,1,object,27072000,1127952,1,4.9251379038613084e-06,2.63969384556251e-07
fotonik,0xa03e060,1,object,27072000,450928,1,4.9251379038613084e-06,2.63969384556251e-07
fotonik,0xba10060,1,object,27072000,23232008,1,4.9251379038613084e-06,2.63969384556251e-07
fotonik,0xba10060,1,object,27072000,23006550,1,4.9251379038613084e-06,2.63969384556251e-07
fotonik,0xd3e2060,1,object,27072000,902118,1,4.9251379038613084e-06,2.63969384556251e-07
fotonik,0xa03e060,1,object,27072000,225424,1,4.9251379038613084e-06,2.63969384556251e-07
fotonik,0xba10060,1,object,27072000,23232303,1,4.9251379038613084e-06,2.63969384556251e-07
fotonik,0xd3e2060,1,object,27072000,1353348,1,4.9251379038613084e-06,2.63969384556251e-07
fotonik,0xa03e060,1,object,27072000,451160,1,4.9251379038613084e-06,2.63969384556251e-07
fotonik,0xba10060,1,object,27072000,23006703,1,4.9251379038613084e-06,2.63969384556251e-07
fotonik,0xd3e2060,1,object,27072000,1127776,1,4.9251379038613084e-06,2.63969384556251e-07
fotonik,0xa03e060,1,object,27072000,225530,1,4.9251379038613084e-06,2.63969384556251e-07
fotonik,0xba10060,1,object,27072000,22781002,1,4.9251379038613084e-06,2.63969384556251e-07
fotonik,0xd3e2060,1,object,27072000,902090,1,4.9251379038613084e-06,2.63969384556251e-07
fotonik,0xa03e060,1,object,27072000,225359,1,4.9251379038613084e-06,2.63969384556251e-07
fotonik,0xedb4060,1,64bits,25890816,7575288,4,3.0898987501977537e-05,1.055877538225004e-06
fotonik,0xedb4060,1,64bits,25890816,7561952,4,3.0898987501977537e-05,1.055877538225004e-06
fotonik,0xedb4060,1,64bits,25890816,7577560,4,3.0898987501977537e-05,1.055877538225004e-06
fotonik,0xedb4060,1,64bits,25890816,7563000,4,3.0898987501977537e-05,1.055877538225004e-06
fotonik,0xedb4060,1,64bits,25890816,7560696,4,3.0898987501977537e-05,1.055877538225004e-06
gcc,0x4cca620,1,object,65536,45416,2793,13.921148382594826,1.0310267815943446
gcc,0x4cca620,1,object,65536,45424,2793,13.921148382594826,1.0310267815943446
gcc,0x4cca620,1,object,65536,33768,699,3.48402532024124,0.2580335554366083
gcc,0x4cca620,1,object,65536,33762,89,0.443602651647311,0.03285405784529061
gcc,0x4cca620,1,object,65536,45386,89,0.443602651647311,0.03285405784529061
gcc,0x4cf0a80,1,object,65536,20770,938,4.797953964194374,0.3462596208863213
gcc,0x4cf0a80,1,object,65536,20738,938,4.797953964194374,0.3462596208863213
gcc,0x4cf0a80,1,object,65536,20744,937,4.792838874680307,0.34589047416895846
gcc,0x4cf0a80,1,object,65536,20776,937,4.792838874680307,0.34589047416895846
gcc,0x4cf0a80,1,object,65536,16448,41,0.20971867007672634,0.01513501541187545
gcc,0x4bbce00,1,object,65536,48720,1873,9.588409951878775,0.691411801620554
gcc,0x4bbce00,1,object,65536,21152,1214,6.214804955462271,0.44814411487845845
gcc,0x4bbce00,1,object,65536,4664,823,4.213166786116515,0.30380774838959745
gcc,0x4bbce00,1,object,65536,4648,315,1.6125729497286783,0.11628121596928699
gcc,0x4bbce00,1,object,65536,4668,247,1.2644619637555032,0.09117923918861552
gcc,0x4c33b60,1,object,65536,1176,16,0.11513276246671944,0.0059063474778050535
gcc,0x4c33b60,1,object,65536,51592,5,0.035978988270849825,0.0018457335868140793
gcc,0x4c33b60,1,object,65536,51112,5,0.035978988270849825,0.0018457335868140793
gcc,0x4c33b60,1,object,65536,52232,5,0.035978988270849825,0.0018457335868140793
gcc,0x4c33b60,1,object,65536,51912,5,0.035978988270849825,0.0018457335868140793
gcc,0x4ca91a0,1,object,65536,3672,16,0.11644832605531295,0.0059063474778050535
gcc,0x4ca91a0,1,object,65536,11752,5,0.036390101892285295,0.0018457335868140793
gcc,0x4ca91a0,1,object,65536,11672,5,0.036390101892285295,0.0018457335868140793
gcc,0x4ca91a0,1,object,65536,36664,5,0.036390101892285295,0.0018457335868140793
gcc,0x4ca91a0,1,object,65536,36504,5,0.036390101892285295,0.0018457335868140793
gcc,0x4c55800,1,object,65536,2040,16,0.12234286588163328,0.0059063474778050535
gcc,0x4c55800,1,object,65536,3064,5,0.0382321455880104,0.0018457335868140793
gcc,0x4c55800,1,object,65536,2424,5,0.0382321455880104,0.0018457335868140793
gcc,0x4c55800,1,object,65536,3224,5,0.0382321455880104,0.0018457335868140793
gcc,0x4c55800,1,object,65536,3144,5,0.0382321455880104,0.0018457335868140793
gcc,0x4cdafe0,1,object,65536,19552,753,5.932403687071615,0.2779674781742003
gcc,0x4cdafe0,1,object,65536,37720,76,0.5987552194122745,0.028055150519574006
gcc,0x4cdafe0,1,object,65536,37128,43,0.33876940045694476,0.01587330884660108
gcc,0x4cdafe0,1,object,65536,37232,43,0.33876940045694476,0.01587330884660108
gcc,0x4cdafe0,1,object,65536,50433,42,0.3308910423067833,0.015504162129238266
gcc,0x4cb9c60,1,object,65536,920,16,0.1275306870715766,0.0059063474778050535
gcc,0x4cb9c60,1,object,65536,22264,5,0.03985333970986769,0.0018457335868140793
gcc,0x4cb9c60,1,object,65536,22184,5,0.03985333970986769,0.0018457335868140793
gcc,0x4cb9c60,1,object,65536,22744,5,0.03985333970986769,0.0018457335868140793
gcc,0x4cb9c60,1,object,65536,22584,5,0.03985333970986769,0.0018457335868140793
gcc,0x4c990a0,1,object,65536,3928,16,0.128928283642224,0.0059063474778050535
gcc,0x4c990a0,1,object,65536,36760,5,0.040290088638195005,0.0018457335868140793
gcc,0x4c990a0,1,object,65536,37400,5,0.040290088638195005,0.0018457335868140793
gcc,0x4c990a0,1,object,65536,37240,5,0.040290088638195005,0.0018457335868140793
gcc,0x4c990a0,1,object,65536,37080,5,0.040290088638195005,0.0018457335868140793
gcc,0x4c661c0,1,object,65536,3640,16,0.12917810431131924,0.0059063474778050535
gcc,0x4c661c0,1,object,65536,17112,5,0.04036815759728726,0.0018457335868140793
gcc,0x4c661c0,1,object,65536,16152,5,0.04036815759728726,0.0018457335868140793
gcc,0x4c661c0,1,object,65536,17752,5,0.04036815759728726,0.0018457335868140793
gcc,0x4c661c0,1,object,65536,17432,5,0.04036815759728726,0.0018457335868140793
imagick,0x4bd43a0,1,object,2304071,2035928,2,0.00017361096040715242,6.315579397569513e-05
imagick,0x4bd43a0,1,object,2304071,2035896,2,0.00017361096040715242,6.315579397569513e-05
imagick,0x4bd43a0,1,object,2304071,2035944,2,0.00017361096040715242,6.315579397569513e-05
imagick,0x4bd43a0,1,object,2304071,2035936,2,0.00017361096040715242,6.315579397569513e-05
imagick,0x4bd43a0,1,object,2304071,2035912,2,0.00017361096040715242,6.315579397569513e-05
imagick,0x4e09ac0,2,64bits,15431,112,540,0.05408648428837712,0.017052064373437682
imagick,0x4e09ac0,2,64bits,15431,80,540,0.05408648428837712,0.017052064373437682
imagick,0x4e09ac0,2,64bits,15431,136,540,0.05408648428837712,0.017052064373437682
imagick,0x4e09ac0,2,64bits,15431,120,540,0.05408648428837712,0.017052064373437682
imagick,0x4e09ac0,2,64bits,15431,72,540,0.05408648428837712,0.017052064373437682
imagick,0x4bc4da0,1,object,4096,3849,211,0.024420787529889423,0.006662936264435836
imagick,0x4bc4da0,1,object,4096,3853,211,0.024420787529889423,0.006662936264435836
imagick,0x4bc4da0,1,object,4096,3845,211,0.024420787529889423,0.006662936264435836
imagick,0x4bc4da0,1,object,4096,3847,211,0.024420787529889423,0.006662936264435836
imagick,0x4bc4da0,1,object,4096,3857,211,0.024420787529889423,0.006662936264435836
