bench,addr,generation,alloc_type,alloc_size,total,pct_fp8_e4m3,pct_fp8_e5m2,pct_bf16,pct_fp16,pct_fp32,site
wrf,0xe103420,105,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd524720,305,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xe11a500,97,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd51cb20,268,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd51cb20,441,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xe103420,140,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd51cb20,131,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd51cb20,243,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0362035225048923,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd524720,154,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd524720,261,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xdcff360,93,32bits,7668,2044,0.953522504892368,0.953522504892368,0.953522504892368,0.953522504892368,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd51cb20,108,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd524720,278,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0362035225048923,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xe10e2e0,47,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xe103420,86,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd524720,510,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0362035225048923,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xe103420,128,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd51cb20,371,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd51cb20,172,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xe103420,90,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xe10e2e0,97,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd51cb20,467,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd524720,50,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd51cb20,49,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd524720,448,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd51cb20,387,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0362035225048923,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd51cb20,594,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0362035225048923,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xe11a500,85,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd524720,521,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0362035225048923,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd51cb20,95,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xe10e2e0,87,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd524720,274,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4ed320,140,32bits,7668,2044,0.9882583170254404,0.9882583170254404,0.9882583170254404,0.9882583170254404,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd51cb20,111,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd51cb20,201,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0362035225048923,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd524720,484,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0362035225048923,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xe10e2e0,105,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xe103420,63,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0362035225048923,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xe103420,83,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0362035225048923,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xe10e2e0,59,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd524720,353,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xe103420,125,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0362035225048923,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd524720,465,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xe101500,265,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd51cb20,550,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd51cb20,321,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd51cb20,351,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd51cb20,311,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0362035225048923,0.0362035225048923,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd51cb20,169,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xe101500,293,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xe103420,64,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd524720,544,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd51cb20,411,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xe101500,249,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd524720,593,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.036692759295499,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xe10e2e0,60,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xe101500,213,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd524720,419,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd0e9600,352,32bits,7668,2044,0.937866927592955,0.937866927592955,0.937866927592955,0.937866927592955,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd51cb20,579,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd524720,354,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xe101500,231,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0362035225048923,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xe11a500,84,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd51cb20,236,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0362035225048923,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xe10e2e0,85,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.036692759295499,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd51cb20,235,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0362035225048923,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd524720,250,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd51cb20,346,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.036692759295499,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd51cb20,287,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0362035225048923,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xe103420,54,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xe10e2e0,123,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd51cb20,115,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0362035225048923,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xe101500,207,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xe103420,7,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0362035225048923,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd51cb20,492,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xe10e2e0,45,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0362035225048923,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xe10e2e0,94,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0362035225048923,0.036692759295499,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd51cb20,153,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xe103420,110,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0362035225048923,0.0362035225048923,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd51cb20,325,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0362035225048923,0.0362035225048923,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd51cb20,324,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0362035225048923,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd524720,129,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd51cb20,118,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd0e5940,408,32bits,7668,2044,0.9809197651663404,0.9809197651663404,0.9809197651663404,0.9809197651663404,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd524720,337,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd0e5940,350,32bits,7668,2044,0.9784735812133072,0.9784735812133072,0.9784735812133072,0.9784735812133072,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xe10e2e0,103,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xe11a500,50,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd524720,359,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0362035225048923,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xe101500,179,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0362035225048923,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd524720,114,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0362035225048923,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd51cb20,63,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd524720,237,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd524720,93,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd524720,514,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd524720,120,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd524720,241,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd524720,70,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0362035225048923,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd51cb20,479,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0362035225048923,0.0362035225048923,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd51cb20,520,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd524720,565,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xe10e2e0,41,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd524720,326,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xe103420,76,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd524720,424,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xe11a500,1,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xe103420,40,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xe101500,33,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0362035225048923,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd524720,22,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd51cb20,179,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd524720,289,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0362035225048923,0.0362035225048923,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd51cb20,319,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd524720,545,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.036692759295499,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd524720,301,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xe101500,15,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0362035225048923,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd524720,455,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd51cb20,193,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd51cb20,39,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd524720,141,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xe103420,133,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd51cb20,133,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd524720,513,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd524720,472,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0362035225048923,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd524720,97,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xe103420,67,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0362035225048923,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xe103420,85,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0362035225048923,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd51cb20,17,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xe10e2e0,84,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd51cb20,432,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0362035225048923,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xe103420,13,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd524720,65,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd524720,83,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd51cb20,394,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xe11a500,121,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0362035225048923,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd51cb20,85,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xe101500,159,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd51cb20,376,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0362035225048923,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd524720,312,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd91bd80,244,32bits,7668,2044,0.9559686888454012,0.9559686888454012,0.9559686888454012,0.9559686888454012,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd524720,566,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0362035225048923,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd51cb20,524,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd51cb20,241,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd51cb20,78,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xe11a500,127,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0362035225048923,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xe11a500,2,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd51cb20,510,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd524720,578,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd51cb20,6,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd524720,503,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd524720,64,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0362035225048923,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd51cb20,578,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xe10e2e0,46,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0362035225048923,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd51cb20,382,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd524720,266,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0362035225048923,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd51cb20,343,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xe11a500,8,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd524720,537,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xe11a500,138,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0362035225048923,0.0362035225048923,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xe101500,273,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0362035225048923,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd51cb20,96,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd51cb20,194,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd51cb20,344,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd524720,311,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd51cb20,284,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd524720,573,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xe101500,71,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd524720,570,32bits,8176,2044,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0362035225048923,1.0,__module_bl_ysu_MOD_ysu2d
